run_id,bin,bin_centre,confidence,observed,count,arch,dataset,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,11,0.7666666666666666,0.7675983455822817,0.6301969365426696,457,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,12,0.8333333333333334,0.8356171974386924,0.6730769230769231,624,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,13,0.9,0.9032145494453088,0.7575757575757576,957,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_d4_s224_full_bce_nfull_seed0,14,0.9666666666666667,0.9920675034222294,0.9737058340180772,9736,convnext_tiny,gz2,hard,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,0,0.03333333333333333,0.021970146975926835,0.0011301259283177268,6194,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,1,0.1,0.09964426818482619,0.002129925452609159,2817,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,2,0.16666666666666669,0.16574515057121142,0.006595218466611707,2426,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,3,0.23333333333333334,0.2330932557675946,0.004016064257028112,2241,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,4,0.3,0.2993060034966608,0.008547008547008548,2223,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,5,0.3666666666666667,0.3665786580140911,0.012593283582089552,2144,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,6,0.43333333333333335,0.4337721146758974,0.023316062176165803,1930,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,7,0.5,0.4993552271115481,0.022209567198177675,1756,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,8,0.5666666666666667,0.5664595351289258,0.034292712798530314,1633,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,9,0.6333333333333333,0.6335487634388368,0.0608955223880597,1675,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,10,0.7,0.699853999799796,0.0776283618581907,1636,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,11,0.7666666666666666,0.7673325242621175,0.11179775280898877,1780,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,12,0.8333333333333334,0.8350913674221374,0.15087890625,2048,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,13,0.9,0.9018416531138604,0.24466159971045964,2763,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_hard_debiased_d4_s224_full_bce_nfull_seed0,14,0.9666666666666667,0.9877274380460138,0.7453582725897401,14542,convnext_tiny,gz2,hard_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,0,0.03333333333333333,0.05762010458418832,0.0,3062,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,1,0.1,0.09199065493029887,6.063545961678389e-05,16492,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,2,0.16666666666666669,0.1634100297536036,0.0004091653027823241,4888,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,3,0.23333333333333334,0.23082653882169737,0.0026921926413401138,3343,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,4,0.3,0.29851939644165865,0.022440944881889763,2540,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,5,0.3666666666666667,0.365562140853966,0.09068627450980392,2040,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,6,0.43333333333333335,0.43187866228011745,0.2390625,1920,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,7,0.5,0.49969039142900445,0.43903868698710435,1706,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,8,0.5666666666666667,0.5668889226857284,0.6800991940483571,1613,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,9,0.6333333333333333,0.6326883726998379,0.8592105263157894,1520,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,10,0.7,0.7009298698584567,0.9592822636300897,1449,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,11,0.7666666666666666,0.7658757680978419,0.9908256880733946,1417,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,12,0.8333333333333334,0.8335874903209894,0.9993425378040762,1521,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,13,0.9,0.9006078031779073,1.0,1615,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s112_full_bce_nfull_seed0,14,0.9666666666666667,0.9701031473792373,1.0,2682,convnext_tiny,gz2,soft,d4,112,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,0,0.03333333333333333,0.05739340320152146,0.0,2696,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,1,0.1,0.09296573825651448,0.0001201634222542658,16644,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,2,0.16666666666666669,0.16344038617285042,0.00019809825673534074,5048,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,3,0.23333333333333334,0.23105804878231448,0.0029832935560859188,3352,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,4,0.3,0.29819404827921014,0.017408906882591092,2470,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,5,0.3666666666666667,0.36603008822920624,0.08208255159474671,2132,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,6,0.43333333333333335,0.4337291510998887,0.22852598091198303,1886,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,7,0.5,0.49875606672416045,0.44229642647920325,1707,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,8,0.5666666666666667,0.5661231102621925,0.6855608591885441,1676,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,9,0.6333333333333333,0.6321496356237561,0.8676184295911745,1541,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,10,0.7,0.6992144880447362,0.9496255956432947,1469,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,11,0.7666666666666666,0.766562663756685,0.994572591587517,1474,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,12,0.8333333333333334,0.8331224327543689,0.9992695398100804,1369,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,13,0.9,0.9006862045065308,1.0,1631,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s160_full_bce_nfull_seed0,14,0.9666666666666667,0.9696965366327319,1.0,2713,convnext_tiny,gz2,soft,d4,160,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,0,0.03333333333333333,0.05447713657809713,0.0,2767,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,1,0.1,0.09931913341635568,0.0010430247718383311,11505,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,2,0.16666666666666669,0.16328746344800102,0.01330437143632908,7366,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,3,0.23333333333333334,0.2315008043142794,0.04661463826197005,4741,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,4,0.3,0.29910187892187223,0.12195796460176991,3616,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,5,0.3666666666666667,0.365941249627178,0.2311864406779661,2950,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,6,0.43333333333333335,0.4327994301580848,0.374599358974359,2496,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,7,0.5,0.4992004475511751,0.5108748187530208,2069,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,8,0.5666666666666667,0.5653171491661297,0.6550429184549357,1864,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,9,0.6333333333333333,0.6331741874444837,0.782608695652174,1587,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,10,0.7,0.6989668627058604,0.8791436464088398,1448,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,11,0.7666666666666666,0.7665807716807744,0.9520494972931168,1293,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,12,0.8333333333333334,0.8330589004684664,0.9750623441396509,1203,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,13,0.9,0.9010269404017309,0.9906103286384976,1278,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_frozen_bce_nfull_seed0,14,0.9666666666666667,0.9667996894396268,0.9993846153846154,1625,convnext_tiny,gz2,soft,d4,224,frozen,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,0,0.03333333333333333,0.0574823699978701,0.0,3121,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,1,0.1,0.09171141010986802,6.0201071579074104e-05,16611,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,2,0.16666666666666669,0.1634609965383206,0.0006197066721751704,4841,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,3,0.23333333333333334,0.23136451629912455,0.0038336773813034504,3391,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,4,0.3,0.2982682522626654,0.016129032258064516,2480,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,5,0.3666666666666667,0.36640674604123896,0.09878277153558053,2136,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,6,0.43333333333333335,0.4327254412388578,0.24158852730281302,1813,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,7,0.5,0.4996175630288867,0.45650904845300644,1713,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,8,0.5666666666666667,0.5658205060322476,0.7014547754585705,1581,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,9,0.6333333333333333,0.6327557431721182,0.8842592592592593,1512,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,10,0.7,0.6998219837357255,0.9588360539389638,1409,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,11,0.7666666666666666,0.7666907580155903,0.9936575052854123,1419,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,12,0.8333333333333334,0.8330179251016451,1.0,1367,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,13,0.9,0.9012811088362433,1.0,1553,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0,14,0.9666666666666667,0.971064449877474,1.0,2861,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,0,0.03333333333333333,0.05776803300345583,0.0,2444,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,1,0.1,0.09370202126414114,0.0,16230,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,2,0.16666666666666669,0.1633463134640003,0.0014686983660730677,5447,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,3,0.23333333333333334,0.23168962356606282,0.005989731888191671,3506,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,4,0.3,0.29895748203192457,0.03886110042323971,2599,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,5,0.3666666666666667,0.3657081807083872,0.10720887245841035,2164,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,6,0.43333333333333335,0.4326083672718263,0.2505030181086519,1988,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,7,0.5,0.5010237445575607,0.4883057615516258,1753,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,8,0.5666666666666667,0.5666915134034297,0.6632522407170295,1562,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,9,0.6333333333333333,0.6328014157268635,0.8498098859315589,1578,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,10,0.7,0.7001378244469316,0.9311663479923518,1569,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,11,0.7666666666666666,0.7669925836822654,0.9739803094233473,1422,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,12,0.8333333333333334,0.8337006098587528,0.9936930623686054,1427,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,13,0.9,0.9013193688857709,1.0,1702,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_bce_nfull_seed0_scratch,14,0.9666666666666667,0.9678811208492574,1.0,2417,convnext_tiny,gz2,soft,d4,224,full,bce,0,0,False,False
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,0,0.03333333333333333,0.026562975544126413,0.00016656256506350197,24015,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,1,0.1,0.09493631715626706,0.004323094425483504,4395,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,2,0.16666666666666669,0.16301549862992756,0.027904616945712835,1971,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,3,0.23333333333333334,0.23140925011960914,0.06352765321375187,1338,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,4,0.3,0.29988741796338764,0.1242067089755213,1103,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,5,0.3666666666666667,0.3655841458070127,0.21835443037974683,948,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,6,0.43333333333333335,0.4328420283460674,0.3262158956109134,843,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,7,0.5,0.4995517163049607,0.43945578231292515,735,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,8,0.5666666666666667,0.5665921882900131,0.5268542199488491,782,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,9,0.6333333333333333,0.6328919573163608,0.6477572559366754,758,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,10,0.7,0.6995283299893663,0.7543859649122807,912,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,11,0.7666666666666666,0.7671408768996452,0.8597626752966558,927,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,12,0.8333333333333334,0.8337339725759294,0.9412698412698413,1260,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,13,0.9,0.9030591603295476,0.9892156862745098,2040,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_focal_nfull_seed0,14,0.9666666666666667,0.9738482926836725,0.9996540390935824,5781,convnext_tiny,gz2,soft,d4,224,full,focal,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,0,0.03333333333333333,0.03333333333333333,,0,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,1,0.1,0.1189871834174957,0.0,10095,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,2,0.16666666666666669,0.15837154445174623,9.132420091324201e-05,10950,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,3,0.23333333333333334,0.231368348581337,0.0017171066752522,4659,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,4,0.3,0.2984581718588234,0.006015037593984963,3325,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,5,0.3666666666666667,0.36476138404167585,0.045166402535657686,2524,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,6,0.43333333333333335,0.43155935932529704,0.16659202866099418,2233,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,7,0.5,0.4999304126027149,0.39809422975119113,1889,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,8,0.5666666666666667,0.5659118582379086,0.6488991888760139,1726,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,9,0.6333333333333333,0.6321096583748772,0.8572278405710886,1681,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,10,0.7,0.7002809762880252,0.9569019362898189,1601,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,11,0.7666666666666666,0.7669276060240439,0.9949937421777222,1598,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,12,0.8333333333333334,0.8329656596460411,0.9994019138755981,1672,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,13,0.9,0.9046347614329697,1.0,2559,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_full_smooth_nfull_seed0,14,0.9666666666666667,0.939751628694343,1.0,1296,convnext_tiny,gz2,soft,d4,224,full,smooth,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,0,0.03333333333333333,0.05685398531617254,0.0,2306,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,1,0.1,0.0941981860423741,0.00012453300124533,16060,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,2,0.16666666666666669,0.16339386746552528,0.003975766755017039,5282,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,3,0.23333333333333334,0.23150582444412787,0.017346053772766695,3459,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,4,0.3,0.2993410700970216,0.053747161241483724,2642,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,5,0.3666666666666667,0.3656989857934744,0.11925754060324827,2155,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,6,0.43333333333333335,0.4327385831977192,0.23894736842105263,1900,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,7,0.5,0.49916544087129094,0.4018264840182648,1752,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,8,0.5666666666666667,0.5658156554069883,0.5979749851101847,1679,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,9,0.6333333333333333,0.633022366021745,0.7329942784488239,1573,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,10,0.7,0.6996457421128006,0.8617363344051447,1555,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,11,0.7666666666666666,0.7665640540600133,0.9480181936322287,1539,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,12,0.8333333333333334,0.8342530555974424,0.9856209150326798,1530,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,13,0.9,0.9011560851743199,0.9976415094339622,1696,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_d4_s224_partial_bce_nfull_seed0,14,0.9666666666666667,0.9673760270894464,1.0,2680,convnext_tiny,gz2,soft,d4,224,partial,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,0,0.03333333333333333,0.03333333333333333,,0,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,1,0.1,0.11710423041286595,0.0,2606,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,2,0.16666666666666669,0.16593089611758446,0.001139168407062844,5267,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,3,0.23333333333333334,0.23272569556636147,0.0010919414719371041,4579,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,4,0.3,0.29851935199710594,0.004873294346978557,4104,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,5,0.3666666666666667,0.36580813477867014,0.014232673267326733,3232,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
convnext_tiny_soft_debiased_d4_s224_full_bce_nfull_seed0,6,0.43333333333333335,0.4324687122023059,0.03151750972762646,2570,convnext_tiny,gz2,soft_debiased,d4,224,full,bce,0,0,False,True
