run_id,n_test,accuracy,accuracy_lo,accuracy_hi,balanced_accuracy,balanced_accuracy_lo,balanced_accuracy_hi,auc_roc,auc_roc_lo,auc_roc_hi,auc_pr,auc_pr_lo,auc_pr_hi,f1,f1_lo,f1_hi,ece,ece_lo,ece_hi,brier,brier_lo,brier_hi
resnet50_soft_none_s224_full_bce_nfull_seed0,47808,0.9441934404283802,0.9421639683734939,0.9463269745649264,0.9388331585549496,0.9362510602359158,0.9412013668324725,0.9874755885880309,0.9867707701655034,0.9881969974288882,0.9677148339829745,0.9658710733702914,0.9695344928126427,0.8966452312698535,0.8926774042499246,0.9003547977749072,0.1489998361006488,0.14709461186510092,0.15092451673970708,0.06767522875259682,0.06684300546515132,0.06847450996518059
resnet50_soft_none_s224_full_bce_nfull_seed0_op,47808,0.9526229919678715,0.9507190219210174,0.9546524640227577,0.932429009310919,0.9296915471671391,0.935432167233822,0.990973635076165,0.9903897164042668,0.9915522227829988,0.976549948342735,0.9750583827549274,0.9780152911383995,0.9074641500183845,0.9038159396646557,0.9113005314995117,0.13696350163927118,0.13550899493225826,0.13888728145281046,0.05768070386335929,0.05690286528370704,0.05845169972561004
resnet50_soft_w_d4_s224_full_bce_nfull_seed0,47808,0.9529367469879518,0.9509496318607764,0.9548611111111112,0.9378004500668908,0.9350268457187275,0.9404827018488154,0.9908825839986145,0.990312553625696,0.9914875888713715,0.9762266857985764,0.9747506047337092,0.9777275258222864,0.9094931617055511,0.905813420122175,0.9133062289407781,0.14381931525395766,0.1419949036962957,0.14561202422602212,0.06005875057494515,0.05929618191377989,0.060827510619417956
swin_tiny_hard_d4_s224_full_bce_nfull_seed0,47808,0.9473728246318608,0.9453015185742971,0.949402296686747,0.9336472750198211,0.930765534679439,0.9364016235801317,0.9887437247566954,0.9880820995881119,0.9894136756661306,0.970842546181872,0.9690318818299368,0.9725673988047595,0.8997449792795665,0.8957323178690277,0.9035996923910504,0.01284356026225218,0.011288805202655431,0.014721173062189586,0.037682874642667695,0.036388346089066985,0.03902772202957596
swin_tiny_soft_d4_s224_full_bce_nfull_seed0,47808,0.9538570950468541,0.9520582329317269,0.9558447330990629,0.9421045318593269,0.9394983594703837,0.9447726729697123,0.9911953729378452,0.9906477704710382,0.9917744837639203,0.9767451714265464,0.9753081003756603,0.9781801941510482,0.9121115537848604,0.9086523297739539,0.91579723280488,0.14073901708196376,0.13893146526523786,0.1426506515348256,0.05865504367815478,0.057874726650833055,0.059408048640446236
vit_base_hard_d4_s224_full_bce_nfull_seed0,47808,0.9463478915662651,0.9442975025100401,0.9484605087014726,0.9297909452468223,0.9268512692480972,0.9326942378805322,0.9880118077586357,0.9873351330459716,0.98869659360621,0.9687997052134447,0.9669893455715177,0.97061341715069,0.8969920886711378,0.8930349111311369,0.9009698052644565,0.018419744878683048,0.01672761396063086,0.020266367503676448,0.039326798937183244,0.03794165398629203,0.04074060313659868
vit_base_soft_d4_s224_full_bce_nfull_seed0,47808,0.9523510709504686,0.9503843498995984,0.9543172690763052,0.9422263461798198,0.9396005951124583,0.9448259544924142,0.9905774243345593,0.9899917686321275,0.9911693123156387,0.9754595743320652,0.9739474981252217,0.9769918980321869,0.9098178939034045,0.9059952941721221,0.9136262081489342,0.14504982774677955,0.1431469487167801,0.14687020264062103,0.06098283424447145,0.06020292509660872,0.061721597663228246
vit_small_hard_conf_d4_s224_full_bce_nfull_seed0,47808,0.9422481593038822,0.9402186872489959,0.9444658843708166,0.9347689713009308,0.9321988712359307,0.9374981853241304,0.9859338397968184,0.9851690089633031,0.9867477937974146,0.9610998350069861,0.9586322521583732,0.9636700114529482,0.8925471881689044,0.8887140020760206,0.8966281770995992,0.048870272494252125,0.046826815785402626,0.05086540759970195,0.05235633793343384,0.050325374915820884,0.054188571636146224
vit_small_hard_d4_s224_full_bce_n10000_seed0,47808,0.9277317603748326,0.9253472222222222,0.9300535475234271,0.9189590623302752,0.9159830855825962,0.9218583499383141,0.9798813472801776,0.9788992811925312,0.9808458024678344,0.9487324489056224,0.9462495116865182,0.9512311092220718,0.8667412350059783,0.8622286327318436,0.8709729793147666,0.02640090863691676,0.024661044664234882,0.028495784055031666,0.05350946159741738,0.051936746518472444,0.05502816769597426
vit_small_hard_d4_s224_full_bce_n2000_seed0,47808,0.9200343038821954,0.9175660977242303,0.9223351740294511,0.8757186536744459,0.87208152272483,0.8793765936943511,0.9725951648970621,0.9713671303864039,0.9739121777119518,0.933828146546865,0.9308111817515131,0.9368530499528869,0.8363511835965927,0.8313793428657082,0.8413322946296282,0.04087284837735155,0.03881384294313515,0.04310535317004575,0.06164519453648475,0.05988442402279338,0.06346825786593795
vit_small_hard_d4_s224_full_bce_n25000_seed0,47808,0.928714859437751,0.9265394912985274,0.9310784805890228,0.9261314748204246,0.9235822272777571,0.9287862409578392,0.9821988207168699,0.9812966683683547,0.9831315263747107,0.9548740566756398,0.9525897288018847,0.9572975524487246,0.8708210143279509,0.8667845411741734,0.8750992792411039,0.021909679992142016,0.020064094849134937,0.023850227475393223,0.05160077323925042,0.05002663255411915,0.053065000717939646
vit_small_hard_d4_s224_full_bce_n50000_seed0,47808,0.9418298192771084,0.9397794302208835,0.9439440051874163,0.9259823874859088,0.9230943405906165,0.928847084463828,0.9854659313367231,0.9846450888590784,0.9862483237411596,0.9627504077296645,0.9606494920694957,0.9647937722220883,0.8890219082964205,0.8848746369753514,0.8931879608420075,0.028772848976187305,0.027066102639119724,0.030755129607155214,0.044915261034896736,0.043405107538772185,0.046486094454039645
vit_small_hard_d4_s224_full_bce_n5000_seed0,47808,0.9249916331994645,0.9226274891231593,0.9272511922690764,0.9103905219747263,0.9073283922500462,0.9133213585903703,0.9769086500036824,0.975822467722011,0.9780177820173276,0.9407549336560803,0.9378729139889873,0.9438802450997679,0.8595927956147219,0.8551217872703109,0.8639644850917781,0.05202492239614259,0.05007579747776182,0.054379389805227024,0.06239468947194148,0.060438137826708545,0.06441238355787136
vit_small_hard_d4_s224_full_bce_nfull_seed0,47808,0.945615796519411,0.9435450133868809,0.9476865796519411,0.9208698656815629,0.9177658900916648,0.9239590322873334,0.9880088188885663,0.9872908586168293,0.9886716423618985,0.9690018304788438,0.9672024728364066,0.970765856395155,0.8929424359713416,0.888860766894448,0.8968633886370304,0.011131611390617573,0.009751699433239164,0.01314597732882536,0.03882760011723613,0.03754847936467172,0.04014156480963632
vit_small_hard_debiased_d4_s224_full_bce_nfull_seed0,47808,0.6727535140562249,0.6687160098728246,0.6770205823293173,0.7764483218171735,0.7738628565612032,0.7792266750870508,0.9550372751004017,0.9533092814139849,0.9567715477251837,0.892966357610366,0.888444761447761,0.8976052654619763,0.6130444460933443,0.6077346619289498,0.6184742978704589,0.20570691398297836,0.2016774513977864,0.20980255507829323,0.2620523254995542,0.2587135008559603,0.2651555563700636
vit_small_soft_d4_photo_s224_full_bce_nfull_seed0,47808,0.9531668340026773,0.951179718875502,0.955070281124498,0.9434782414977616,0.940880423816692,0.9459572151199598,0.9910348723165594,0.9904652383619155,0.9915769444830982,0.9765544463449263,0.9750329592818542,0.9779652360569221,0.9114144411473788,0.9076353675001092,0.9151451406756861,0.14204720693912049,0.14024837370380802,0.14384658300005593,0.05950105207255424,0.05873833358912278,0.06025769920394543
vit_small_soft_d4_s112_full_bce_nfull_seed0,47808,0.946619812583668,0.9446536144578314,0.9487951807228916,0.935160008518291,0.9325271371293994,0.9380103493977145,0.9882908241675256,0.9876281036284288,0.9889818818632169,0.9692638371671031,0.9674861357085495,0.971141485616212,0.8990825688073395,0.8952212254044462,0.9030712839415598,0.13862469026298277,0.13682788793533154,0.14046269913493037,0.06239011838566953,0.06156708945894909,0.06317760657773128
vit_small_soft_d4_s160_full_bce_nfull_seed0,47808,0.9503848728246319,0.9484814257028112,0.9523515938755021,0.939340579083356,0.9366976444885753,0.9420988354911407,0.9896105503887513,0.98898110011621,0.9902661658554596,0.9728759490849306,0.971175850825168,0.9745788948471232,0.9059998414837125,0.9022984192593998,0.9098244893901162,0.1384624094077214,0.13663362237270124,0.14034923871607644,0.06011867319174631,0.059322759191078496,0.060908609265082236
vit_small_soft_d4_s224_frozen_bce_nfull_seed0,47808,0.9037817938420348,0.9011666457496653,0.9063755020080321,0.8586045447267812,0.8548632126754079,0.8623766894610739,0.9609836814454612,0.9594174740091913,0.9626136448071586,0.9069213381371531,0.9031671950724792,0.9107070100810573,0.8056283275585228,0.8003216560677784,0.8109341812206038,0.11394772234702323,0.11152025864128819,0.11623478224736723,0.08321857902234492,0.08214283699157413,0.08426000302188529
vit_small_soft_d4_s224_full_bce_n10000_seed0,47808,0.939110609103079,0.9369352409638554,0.9412865001673361,0.9171428184341945,0.9141511188928139,0.9202617784187068,0.9844710164584722,0.9836527234837655,0.9853055729983897,0.9604729406216449,0.9583574429899666,0.9626446329938905,0.881901902714106,0.8774948619910691,0.8861607053505695,0.128162749380405,0.12622828250589987,0.1300627646626899,0.0636323907482062,0.06275755338108764,0.0644812104157356
vit_small_soft_d4_s224_full_bce_n2000_seed0,47808,0.9284220214190094,0.9261211512717537,0.9306188294846052,0.8993078961124208,0.8959411873022164,0.9026358782070741,0.978640623643949,0.9776228683619472,0.9796413524953543,0.9463685903898256,0.9437288214018443,0.9490107546598362,0.8594199326267357,0.8547446543367422,0.8641207202050545,0.12354161034177968,0.1214337043781813,0.12556588519662068,0.06899408458302583,0.06806410269293686,0.06988174614503065
vit_small_soft_d4_s224_full_bce_n25000_seed0,47808,0.9459923025435074,0.9439842704149933,0.9479794176706827,0.9327132775104812,0.9301215697474944,0.9355571495416033,0.9876581433272522,0.9869500992257917,0.988385026678315,0.9684811079291031,0.9666783445725379,0.9703086949748376,0.8973849455528177,0.8936752467283576,0.9013650151578315,0.1431477651426801,0.14132885946922788,0.1449643529137347,0.06384862917033744,0.0630241224405135,0.064635294723341
vit_small_soft_d4_s224_full_bce_n50000_seed0,47808,0.9464524765729585,0.9443607764390897,0.9484814257028112,0.9379763748457493,0.9352919750882194,0.9405719023128731,0.9888418572444332,0.988162898095156,0.9894759903029922,0.9711321251642429,0.9693679182126392,0.9727869551348586,0.8996943813180786,0.8957501167721296,0.9035947363399602,0.14092762118894725,0.1391109120085035,0.14285352159908218,0.06309319476234648,0.06228639739135997,0.06391002330051108
vit_small_soft_d4_s224_full_bce_n5000_seed0,47808,0.9343415327978581,0.9321870816599732,0.9365796519410977,0.910234864797538,0.9071154984242012,0.9134143445784912,0.9820609050640674,0.9811566202392835,0.982942122805547,0.9540368697288457,0.9517666707001105,0.9563781819553209,0.8723620542430772,0.8680321224038361,0.876859165953909,0.13036403426106638,0.12835793355542077,0.13241918713952383,0.06748290601343142,0.06660394658328192,0.06838571687681398
vit_small_soft_d4_s224_full_bce_nfull_seed0,47808,0.9530413319946452,0.9512006358768407,0.9549458249665328,0.9367823377002944,0.9341378187652847,0.9395624369111056,0.9907824256581468,0.9902113998612107,0.9913709940742621,0.9759124206137934,0.9744070011171644,0.9774418100661127,0.9093698276210084,0.9056597657811792,0.9130090277358188,0.14038695935794204,0.13862360659834003,0.14217933042017097,0.05872123748310776,0.05794359326690784,0.059470512808907194
vit_small_soft_d4_s224_full_bce_nfull_seed0_scratch,47808,0.9377091700133868,0.9356796979585006,0.9399472891566265,0.9187612910096568,0.9157693623643057,0.9219570273440957,0.9836091261484929,0.9827628395284878,0.9844707815383444,0.9574084208862378,0.9550041799662901,0.9597149660054859,0.8804688127157421,0.8762163454412331,0.884737621553999,0.13321729300346055,0.13129030155690086,0.1351733332981166,0.06631810470371632,0.06544945229395636,0.06717205175367338
vit_small_soft_d4_s224_full_focal_nfull_seed0,47808,0.9505940428380187,0.9487115127175368,0.952623514892905,0.9335192356826523,0.9307599986276899,0.9363686084347591,0.9902878612410753,0.9896996908599174,0.9909051217163383,0.9745418671508203,0.9729676726407521,0.9761245353467942,0.9046196091099984,0.9008545734197659,0.9086002336926208,0.05503615524887165,0.053543531781159906,0.05693348259029348,0.03941883767610851,0.03851799604143543,0.040317823118084475
vit_small_soft_d4_s224_full_smooth_nfull_seed0,47808,0.9534805890227577,0.9516602869812584,0.9553845590696118,0.9380906120686849,0.9354969226657393,0.9407627450394996,0.990803624516867,0.990226454289643,0.9913725491175165,0.9759913679056146,0.9745189293936372,0.9774880929958448,0.9104237151603028,0.9069031455200479,0.9141106828802597,0.17248031823058055,0.17072430807545286,0.17425663586678414,0.0675964340196199,0.0668497466905332,0.06831823808006697
vit_small_soft_d4_s224_partial_bce_nfull_seed0,47808,0.9313922356091031,0.9291535935408299,0.9336517946787148,0.9117394449760612,0.9085962236294262,0.9148367126148598,0.9802000402303045,0.9791785020505908,0.981181724469384,0.9502359254877868,0.9477987455402017,0.9525842630313249,0.8688209886418173,0.8643829339062021,0.8731594808105423,0.12643401844585483,0.12443368703148747,0.128487405612034,0.06822206532527322,0.06730851690803974,0.0691326391732866
vit_small_soft_debiased_d4_s224_full_bce_nfull_seed0,47808,0.6895080321285141,0.6855934153279786,0.6935246193105756,0.7871873694084968,0.7844821242323287,0.7898863769526039,0.9368746546522273,0.9348264158509131,0.9389088118397426,0.8542921980344765,0.8494027938367038,0.8595923279347917,0.6249999999999999,0.6196389517682674,0.6303189959061098,0.10023181445806548,0.09670968368464654,0.10477289861662129,0.2237827732731308,0.22120971982766913,0.2262597736513583
vit_small_soft_flip_s224_full_bce_nfull_seed0,47808,0.9438796854082999,0.9418083793507362,0.9460132195448461,0.9463207510803853,0.9440338113734166,0.9486577099956459,0.9899536080178505,0.9893516606998635,0.9905578644953471,0.9736905847653559,0.9720932558546265,0.9752951364739332,0.8984596752828974,0.8946088381782615,0.9023872679045093,0.15018165495307118,0.14829069783870322,0.15214572412661512,0.06783035953979193,0.06700993115800846,0.0686506230980632
vit_small_soft_none_s224_full_bce_nfull_seed0,47808,0.9452602074966533,0.9432312583668006,0.9474146586345381,0.9112961212483703,0.9080604157061346,0.914585519014832,0.9890659896050569,0.9884177419914356,0.989734280115427,0.9717248107885099,0.9700400994200694,0.9734293887078388,0.8890302336428784,0.8849213102077671,0.8931582134138962,0.1296617064090169,0.12768956970276887,0.13155913049379264,0.059684239688377876,0.058839923306073155,0.06047280150900164
vit_small_soft_none_s224_full_bce_nfull_seed0_op,47808,0.9508032128514057,0.948899765729585,0.9528536019076306,0.9429420688332943,0.9404645543584117,0.9455369784109167,0.9905068404947825,0.9899143115632901,0.9911045294481237,0.9750107720972083,0.9734720913266356,0.9765473307702182,0.9076560659599529,0.9040083687578859,0.9114647234081947,0.14871860629600908,0.14697576985004315,0.1505687332464225,0.06297425298308008,0.062187468365733696,0.06374509814776351
vit_small_soft_w_d4_s224_full_bce_nfull_seed0,47808,0.9538989290495314,0.9520582329317269,0.9558442101740294,0.9373106973336276,0.9346299947200867,0.9400932749522778,0.9908806250693508,0.9903068055204547,0.9914600251493676,0.9761868679742862,0.9746566902667417,0.9776809088971102,0.9108630591280433,0.9072674500277714,0.9145431783751251,0.14059922485372334,0.13878902350891145,0.1424035301708529,0.05847675748938623,0.05772248075959426,0.059210549578067644
