run_id,coverage,accuracy,arch,label_mode,policy,size,finetune,loss,train_size,seed,orientation_pooled,pretrained
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8621105527638191,0.9874858297941066,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.867035175879397,0.9867313910006589,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8719597989949749,0.9858707777534106,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8768844221105528,0.9848984045523814,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8818090452261307,0.9840597859846568,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8867336683417086,0.9830396380562176,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8916582914572865,0.9818665488877864,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.8965829145728643,0.9807996652365094,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9015075376884423,0.9794660106401557,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9064321608040201,0.978354533183771,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9113567839195981,0.9774386796915663,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9162814070351759,0.9762682866808823,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9212060301507539,0.9750909960389197,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9261306532663317,0.9736654612629685,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9310552763819095,0.9720748774806337,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9359798994974875,0.9709183292808166,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9409045226130653,0.9692771209427644,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9458291457286433,0.9672211675351098,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9507537688442211,0.9654013120154017,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9556783919597991,0.9635799129482011,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9606030150753769,0.9618829034928593,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9655276381909548,0.9605068856311579,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9704522613065327,0.9586596784080961,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9753768844221106,0.9566166736295654,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9803015075376885,0.9547648937588276,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9852261306532664,0.952889164699437,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9901507537688443,0.9506940928529408,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,0.9950753768844222,0.9485627888395862,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_deep_soft_d4_s128_full_bce_nfull_seed0,1.0,0.9463897255689424,cnn_deep,soft,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.02,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.02492462311557789,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.029849246231155778,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.03477386934673367,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.03969849246231156,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.04462311557788945,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.04954773869346733,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.05447236180904523,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.059396984924623114,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.06432160804020101,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.0692462311557789,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.07417085427135679,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.07909547738693468,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.08402010050251257,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.08894472361809046,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.09386934673366835,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.09879396984924624,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.10371859296482412,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.10864321608040202,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.1135678391959799,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.1184924623115578,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.12341708542713568,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.12834170854271357,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.13326633165829146,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.13819095477386933,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.14311557788944723,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.14804020100502513,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.152964824120603,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.1578894472361809,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.1628140703517588,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.1677386934673367,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.17266331658291456,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.17758793969849246,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.18251256281407036,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.18743718592964823,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.19236180904522612,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.19728643216080402,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.20221105527638192,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2071356783919598,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.21206030150753769,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.21698492462311558,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.22190954773869345,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.22683417085427135,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.23175879396984925,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.23668341708542714,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.24160804020100501,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2465326633165829,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2514572864321608,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2563819095477387,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2613065326633166,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2662311557788945,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2711557788944724,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2760804020100503,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.2810050251256282,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.28592964824120604,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.29085427135678393,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.29577889447236183,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.30070351758793973,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3056281407035176,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3105527638190955,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3154773869346734,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.32040201005025126,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.32532663316582916,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.33025125628140706,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.33517587939698495,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.34010050251256285,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.34502512562814075,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.34994974874371865,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3548743718592965,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3597989949748744,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3647236180904523,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3696482412060302,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3745728643216081,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.379497487437186,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3844221105527639,1.0,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3893467336683417,0.9999462766743987,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3942713567839196,0.9999469477024092,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.3991959798994975,0.9999476021743646,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4041206030150754,0.9999482406954965,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4090452261306533,0.9999488638419051,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4139698492462312,0.999949472162332,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4188944723618091,0.9999001323591892,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.42381909547738694,0.9998519391771304,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.42874371859296484,0.9998048531050758,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.43366834170854274,0.9998070691416986,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.43859296482412063,0.9998092354139236,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.44351758793969853,0.9998113535794977,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.44844221105527643,0.9997667815291691,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4533668341708543,0.9997693148266138,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.45829145728643217,0.9997717936805692,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.46321608040201007,0.9997742198270512,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.46814070351758796,0.9997319139158007,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.47306532663316586,0.999690488815839,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.47798994974874376,0.9996936776400817,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.48291457286432166,0.9996968014269214,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.48783919597989955,0.9996998621458852,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4927638190954774,0.9997028616880745,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.4976884422110553,0.9995797169559535,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5026130653266332,0.999542218396962,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.507537688442211,0.9995054475325111,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.512462311557789,0.9995102000469681,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5173869346733668,0.9995148620900209,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5223115577889448,0.9994793892391538,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5272361809045226,0.9994842519779703,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5321608040201006,0.9994497189258553,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5370854271356784,0.9993768737624967,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5420100502512564,0.9993439438572743,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5469346733668342,0.999349851014868,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.551859296482412,0.9993556527449492,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.55678391959799,0.9993237843067128,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5617085427135678,0.9992179983126603,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5666331658291458,0.9992247947089127,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5715577889447236,0.9992314739880579,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5764824120603016,0.9992017553008123,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5814070351758794,0.9991005870209916,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5863316582914573,0.9989654438227611,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5912562814070352,0.9987971746465415,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.5961809045226131,0.9987369403437149,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.601105527638191,0.9986080978874634,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6060301507537689,0.99855037896181,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6109547738693468,0.9984935905266074,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6158793969849247,0.9984037474418329,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6208040201005025,0.99828163633929,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6257286432160805,0.9982283037812952,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6306532663316583,0.998242138540501,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6355778894472363,0.998222848699906,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6405025125628141,0.9981058839676534,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.645427135678392,0.997861072129768,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6503517587939699,0.997555642649886,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6552763819095477,0.9973186457479617,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6602010050251257,0.9972435983847435,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6651256281407035,0.997138214133238,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6700502512562815,0.9970031618895693,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6749748743718593,0.9967771124198057,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6798994974874373,0.9965543375762089,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6848241206030151,0.9962125922727806,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.689748743718593,0.9960576801343709,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6946733668341709,0.995694190486665,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.6995979899497488,0.9954255140073749,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7045226130653267,0.9949527663667543,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7094472361809046,0.9945750324327569,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7143718592964825,0.9944074683171916,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7192964824120603,0.9941258794195124,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7242211055276382,0.9937903559363067,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7291457286432161,0.9933733325222688,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.734070351758794,0.9931898035263698,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7389949748743719,0.9929521397155844,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7439195979899498,0.992408332328309,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7488442211055277,0.9922068659810921,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7537688442211056,0.9918415327969272,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7586934673366834,0.9915742031142314,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7636180904522614,0.9910154349076673,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7685427135678392,0.9905014603096499,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7734673366834172,0.9902103758932463,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.778391959798995,0.9895736377815856,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.783316582914573,0.9890517183768357,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7882412060301508,0.9885893930589156,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7931658291457286,0.987921836440047,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.7980904522613066,0.9871548434663073,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8030150753768844,0.986298709646469,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8079396984924624,0.9855796543138885,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8128643216080402,0.984689184323033,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8177889447236182,0.9837582839229502,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.822713567839196,0.9830927719733454,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8276381909547739,0.9821319024303738,cnn_small,hard,d4,128,full,bce,0,0,False,True
cnn_small_hard_d4_s128_full_bce_nfull_seed0,0.8325628140703518,0.9816597490057164,cnn_small,hard,d4,128,full,bce,0,0,False,True
